date,Open,High,Low,Close,Volume,symbol
2025-05-29,53.014,53.014,52.632,52.632,2182300,VNM.VN
2025-05-30,52.918,52.918,52.345,52.44,3273900,VNM.VN
2025-06-02,52.44,52.727,52.058,52.154,2644100,VNM.VN
2025-06-03,52.249,53.491,52.249,53.014,4311900,VNM.VN
2025-06-04,53.3,55.211,53.014,54.351,8419300,VNM.VN
2025-06-05,54.446,54.542,53.778,53.778,2794700,VNM.VN
2025-06-06,53.873,53.873,52.632,52.823,4122400,VNM.VN
2025-06-09,52.918,53.778,52.823,52.823,3035700,VNM.VN
2025-06-10,53.014,53.587,52.632,52.823,2999200,VNM.VN
2025-06-11,52.823,53.109,52.632,52.727,1720700,VNM.VN
2025-06-12,53.109,53.682,53.014,53.396,3282700,VNM.VN
2025-06-13,53.014,53.205,52.727,53.014,3545400,VNM.VN
2025-06-16,52.918,54.064,52.918,53.778,4734300,VNM.VN
2025-06-17,53.873,54.16,53.587,53.682,3406400,VNM.VN
2025-06-18,53.778,54.255,53.491,53.491,4098100,VNM.VN
2025-06-19,53.491,53.873,53.205,53.587,2628700,VNM.VN
2025-06-20,53.778,54.16,53.396,54.064,4661400,VNM.VN
2025-06-23,53.491,53.873,53.3,53.396,3022700,VNM.VN
2025-06-24,53.682,53.969,53.587,53.873,2803800,VNM.VN
2025-06-25,53.969,55.211,53.873,54.255,6268200,VNM.VN
2025-06-26,54.255,54.446,53.778,53.873,3118900,VNM.VN
2025-06-27,54.255,55.975,53.778,55.211,8895400,VNM.VN
2025-06-30,55.497,56.07,55.306,55.402,4487800,VNM.VN
2025-07-01,55.784,55.784,54.637,54.924,4013600,VNM.VN
2025-07-02,55.02,55.402,54.733,55.115,3775700,VNM.VN
2025-07-03,55.115,55.784,54.733,54.924,5293100,VNM.VN
2025-07-04,54.924,55.306,54.733,55.211,2696200,VNM.VN
2025-07-07,55.402,55.688,55.115,55.306,3762300,VNM.VN
2025-07-08,55.402,56.548,55.306,56.357,7163100,VNM.VN
2025-07-09,56.643,57.885,56.452,57.503,9636900,VNM.VN
2025-07-10,57.79,57.885,57.025,57.025,5246100,VNM.VN
2025-07-11,57.599,58.076,57.121,57.121,6233200,VNM.VN
2025-07-14,57.312,58.076,56.643,57.599,6083200,VNM.VN
2025-07-15,57.885,58.458,57.408,57.408,6553200,VNM.VN
2025-07-16,57.312,57.503,56.93,57.408,4961100,VNM.VN
2025-07-17,57.599,57.885,57.121,57.408,6357800,VNM.VN
2025-07-18,57.408,58.363,57.312,57.503,5826800,VNM.VN
2025-07-21,57.599,58.076,57.312,57.312,5503300,VNM.VN
2025-07-22,57.312,57.503,56.834,57.503,4735100,VNM.VN
2025-07-23,57.694,58.936,57.503,58.936,9228600,VNM.VN
2025-07-24,59.318,61.133,59.318,60.846,13421100,VNM.VN
2025-07-25,60.942,60.942,60.273,60.369,5124000,VNM.VN
2025-07-28,60.464,61.037,60.178,60.464,8462700,VNM.VN
2025-07-29,60.464,61.324,59.987,60.369,10714200,VNM.VN
2025-07-30,60.178,60.655,59.987,60.082,6078500,VNM.VN
2025-07-31,60.178,60.655,57.694,58.458,10570300,VNM.VN
2025-08-01,58.649,58.649,57.312,57.312,5329800,VNM.VN
2025-08-04,57.121,58.076,57.121,57.694,3746300,VNM.VN
2025-08-05,57.79,58.745,57.312,57.408,9564600,VNM.VN
2025-08-06,57.694,58.936,57.694,58.554,5377500,VNM.VN
2025-08-07,59.127,59.222,58.076,58.172,4741600,VNM.VN
2025-08-08,58.267,59.031,57.885,58.076,6503200,VNM.VN
2025-08-11,58.267,59.318,58.172,58.745,5787800,VNM.VN
2025-08-12,59.318,59.604,58.649,59.031,5207000,VNM.VN
2025-08-13,59.222,59.318,58.076,58.363,6210800,VNM.VN
2025-08-14,58.554,59.413,58.267,58.936,6534600,VNM.VN
2025-08-15,59.222,59.413,58.267,58.267,5660400,VNM.VN
2025-08-18,58.363,58.554,57.885,57.981,4775600,VNM.VN
2025-08-19,58.076,58.458,57.694,57.79,5257700,VNM.VN
2025-08-20,57.79,58.172,56.93,57.312,6338200,VNM.VN
2025-08-21,57.408,58.172,56.93,57.408,5810000,VNM.VN
2025-08-22,57.121,57.216,55.879,56.07,7201500,VNM.VN
2025-08-25,56.261,56.93,56.07,56.07,3360400,VNM.VN
2025-08-26,55.975,57.408,55.879,57.025,2990300,VNM.VN
2025-08-27,57.025,58.458,56.834,57.79,4849200,VNM.VN
2025-08-28,58.267,58.745,57.981,58.267,3661100,VNM.VN
2025-08-29,58.554,58.554,57.599,57.599,4166400,VNM.VN
2025-09-03,57.599,58.745,57.599,58.745,4767300,VNM.VN
2025-09-04,58.936,59.7,58.745,59.031,4228100,VNM.VN
2025-09-05,59.127,59.222,58.172,58.172,5355900,VNM.VN
2025-09-08,58.172,59.127,57.885,57.885,6958800,VNM.VN
2025-09-09,57.885,58.267,57.408,57.599,3516800,VNM.VN
2025-09-10,57.79,57.885,57.025,57.121,3120100,VNM.VN
2025-09-11,57.121,58.458,56.739,58.458,4998900,VNM.VN
2025-09-12,58.554,60.655,58.267,60.369,13670300,VNM.VN
2025-09-15,60.56,60.655,59.987,60.273,3527500,VNM.VN
2025-09-16,60.655,62.47,60.369,61.801,12673100,VNM.VN
2025-09-17,61.897,63.234,61.897,62.184,9865800,VNM.VN
2025-09-18,62.184,62.375,60.655,60.751,5050800,VNM.VN
2025-09-19,60.942,61.037,59.222,59.222,5300500,VNM.VN
2025-09-22,59.318,59.987,58.649,58.649,5285200,VNM.VN
2025-09-23,58.745,59.7,58.745,58.84,3425100,VNM.VN
2025-09-24,59.127,59.222,58.267,59.222,3214500,VNM.VN
2025-09-25,59.509,59.604,58.745,58.745,2752800,VNM.VN
2025-09-26,58.745,59.031,58.363,58.363,2489900,VNM.VN
2025-09-29,58.363,58.458,57.503,57.599,5130400,VNM.VN
2025-09-30,57.694,58.076,57.312,57.312,3030200,VNM.VN
2025-10-01,57.981,59.7,57.503,59.318,4526400,VNM.VN
2025-10-02,59.7,59.796,58.458,58.458,3398700,VNM.VN
2025-10-03,58.554,59.509,58.458,58.554,3998500,VNM.VN
2025-10-06,59.891,59.891,59.031,59.604,4051900,VNM.VN
2025-10-07,59.891,59.891,58.649,58.649,3715300,VNM.VN
2025-10-08,59.509,60.655,58.936,60.56,5919700,VNM.VN
2025-10-09,60.56,60.655,59.796,60.082,3297300,VNM.VN
2025-10-10,60.56,60.56,59.604,59.604,4972200,VNM.VN
2025-10-13,59.413,61.228,59.031,61.133,6305000,VNM.VN
2025-10-14,61.515,61.515,60.464,60.655,5359800,VNM.VN
2025-10-15,60.942,61.515,60.751,60.751,4645400,VNM.VN
2025-10-16,60.8,61.2,60.2,61.2,5158400,VNM.VN
2025-10-17,61.0,61.2,58.8,58.8,6041500,VNM.VN
2025-10-20,58.9,59.4,55.0,55.0,8737700,VNM.VN
2025-10-21,56.1,58.0,56.1,56.5,7068100,VNM.VN
2025-10-22,57.1,57.3,55.7,56.3,3846700,VNM.VN
2025-10-23,56.5,57.1,56.3,56.6,2327300,VNM.VN
2025-10-24,56.9,58.1,56.1,58.1,3959900,VNM.VN
2025-10-27,58.4,58.4,57.0,57.0,2998800,VNM.VN
2025-10-28,57.2,57.4,56.8,57.4,2079100,VNM.VN
2025-10-29,57.5,57.9,57.1,57.5,1973000,VNM.VN
2025-10-30,57.8,57.9,57.0,57.1,1905200,VNM.VN
2025-10-31,57.4,57.7,57.1,57.6,2641500,VNM.VN
2025-11-03,57.7,58.3,57.3,57.3,2642700,VNM.VN
2025-11-04,57.6,57.9,56.3,57.3,4175200,VNM.VN
2025-11-05,57.3,58.5,57.1,58.0,3831600,VNM.VN
2025-11-06,58.0,58.5,57.6,58.0,2241200,VNM.VN
2025-11-07,57.6,58.4,57.5,57.6,3251100,VNM.VN
2025-11-10,57.7,57.9,57.0,57.0,2675800,VNM.VN
2025-11-11,57.0,59.0,57.0,58.9,5152700,VNM.VN
2025-11-12,58.8,60.0,58.5,59.8,5161900,VNM.VN
2025-11-13,59.8,62.0,59.7,61.8,9741800,VNM.VN
2025-11-14,61.7,63.3,61.6,62.8,10146900,VNM.VN
2025-11-17,62.9,63.3,61.8,62.1,4198400,VNM.VN
2025-11-18,62.0,62.3,60.5,60.7,5559900,VNM.VN
2025-11-19,60.7,61.9,60.5,60.9,4458500,VNM.VN
2025-11-20,61.4,61.6,60.5,60.7,2656100,VNM.VN
2025-11-21,60.3,60.7,59.7,59.9,4191100,VNM.VN
2025-11-24,60.1,63.4,60.1,63.0,9900300,VNM.VN
2025-11-25,63.0,63.2,61.9,61.9,4907900,VNM.VN
2025-11-26,62.3,63.2,62.3,62.8,3651000,VNM.VN
2025-11-27,63.0,63.4,62.0,62.0,3962300,VNM.VN
2025-11-28,62.2,64.5,62.2,64.0,11898300,VNM.VN
