date,Open,High,Low,Close,Volume,symbol
2025-04-04,36.059,38.39,36.059,38.39,17693000,CTG.VN
2025-04-08,35.811,37.894,35.712,35.712,18688600,CTG.VN
2025-04-09,33.53,36.704,33.53,33.53,17505900,CTG.VN
2025-04-10,35.861,35.861,35.861,35.861,2907100,CTG.VN
2025-04-11,36.704,38.192,36.258,38.093,20246200,CTG.VN
2025-04-14,38.291,38.291,37.547,37.994,9750200,CTG.VN
2025-04-15,37.498,37.696,36.902,37.448,10253700,CTG.VN
2025-04-16,37.448,37.795,36.902,36.902,6581500,CTG.VN
2025-04-17,36.704,37.051,36.357,36.952,8698900,CTG.VN
2025-04-18,37.547,37.746,37.15,37.15,8510000,CTG.VN
2025-04-21,37.25,37.547,36.406,36.952,10033700,CTG.VN
2025-04-22,36.605,36.853,34.373,36.803,15064300,CTG.VN
2025-04-23,37.101,37.349,36.704,37.002,6705500,CTG.VN
2025-04-24,37.15,37.15,36.555,37.101,6793100,CTG.VN
2025-04-25,36.902,37.2,36.754,36.853,6465300,CTG.VN
2025-04-28,36.952,36.952,36.406,36.555,5105100,CTG.VN
2025-04-29,36.456,36.902,36.406,36.902,4933700,CTG.VN
2025-05-05,37.002,37.2,36.754,37.051,3621800,CTG.VN
2025-05-06,37.051,37.547,36.902,37.299,7236200,CTG.VN
2025-05-07,37.2,37.25,36.853,37.15,6127600,CTG.VN
2025-05-08,37.101,37.299,36.902,37.25,7941300,CTG.VN
2025-05-09,37.349,37.498,37.101,37.15,6244100,CTG.VN
2025-05-12,37.2,37.646,37.15,37.547,8966900,CTG.VN
2025-05-13,37.795,39.085,37.795,39.085,15748400,CTG.VN
2025-05-14,39.134,39.283,38.787,39.283,9319800,CTG.VN
2025-05-15,39.283,39.829,38.936,39.432,9780500,CTG.VN
2025-05-16,39.482,39.482,38.688,38.688,6562600,CTG.VN
2025-05-19,38.44,38.886,38.242,38.787,7238400,CTG.VN
2025-05-20,38.39,39.184,38.39,39.184,6572100,CTG.VN
2025-05-21,38.986,40.077,38.986,39.134,8638000,CTG.VN
2025-05-22,39.035,39.184,38.341,38.539,7061000,CTG.VN
2025-05-23,38.539,38.688,38.291,38.49,4339900,CTG.VN
2025-05-26,38.44,38.936,37.696,38.936,7007300,CTG.VN
2025-05-27,38.936,39.283,38.688,39.283,7752400,CTG.VN
2025-05-28,39.382,39.432,38.787,39.234,5580900,CTG.VN
2025-05-29,39.134,39.184,38.589,38.589,7448200,CTG.VN
2025-05-30,38.837,38.837,37.894,37.994,7680600,CTG.VN
2025-06-02,37.944,38.341,37.646,38.093,4412100,CTG.VN
2025-06-03,38.341,38.44,38.093,38.242,4295200,CTG.VN
2025-06-04,38.39,38.589,38.142,38.192,4155400,CTG.VN
2025-06-05,38.192,38.44,37.696,38.242,4332000,CTG.VN
2025-06-06,38.142,38.142,37.746,37.894,3467900,CTG.VN
2025-06-09,37.894,37.944,37.597,37.696,3172600,CTG.VN
2025-06-10,37.696,37.894,37.547,37.547,4647300,CTG.VN
2025-06-11,37.696,37.696,37.25,37.696,5975400,CTG.VN
2025-06-12,37.746,38.242,37.597,38.192,8242800,CTG.VN
2025-06-13,38.093,40.424,37.845,39.581,23868500,CTG.VN
2025-06-16,39.63,39.978,39.581,39.978,6086700,CTG.VN
2025-06-17,40.126,40.126,39.482,40.027,7871100,CTG.VN
2025-06-18,39.878,40.077,39.63,39.829,5524700,CTG.VN
2025-06-19,39.878,40.722,39.73,40.374,10136000,CTG.VN
2025-06-20,40.474,41.466,40.325,40.97,12449200,CTG.VN
2025-06-23,40.622,41.019,40.226,41.019,4848400,CTG.VN
2025-06-24,41.218,41.466,41.019,41.218,9812700,CTG.VN
2025-06-25,41.366,41.664,41.168,41.366,8585000,CTG.VN
2025-06-26,41.466,41.565,40.97,41.565,6038700,CTG.VN
2025-06-27,41.664,41.813,41.218,41.614,5913500,CTG.VN
2025-06-30,41.664,41.664,41.218,41.565,5913500,CTG.VN
2025-07-01,41.366,41.664,41.218,41.565,4088100,CTG.VN
2025-07-02,41.515,41.763,41.466,41.565,4277400,CTG.VN
2025-07-03,41.515,42.408,41.466,42.16,10203700,CTG.VN
2025-07-04,42.358,42.458,41.862,42.358,4477100,CTG.VN
2025-07-07,42.656,44.045,42.606,44.045,11497400,CTG.VN
2025-07-08,44.144,44.243,43.698,44.045,3982800,CTG.VN
2025-07-09,44.045,44.838,43.946,44.64,7568100,CTG.VN
2025-07-10,44.541,44.64,43.946,44.64,6547000,CTG.VN
2025-07-11,44.59,44.59,44.194,44.243,5736700,CTG.VN
2025-07-14,44.144,44.194,43.35,43.946,12064300,CTG.VN
2025-07-15,43.946,44.491,43.747,43.797,7167000,CTG.VN
2025-07-16,43.797,44.59,43.549,44.59,5688900,CTG.VN
2025-07-17,44.541,44.789,44.243,44.64,7521100,CTG.VN
2025-07-18,44.64,45.186,44.194,44.69,8291000,CTG.VN
2025-07-21,45.235,45.384,44.342,44.838,6559900,CTG.VN
2025-07-22,44.838,45.235,44.342,45.235,4817800,CTG.VN
2025-07-23,45.334,45.483,44.442,45.285,6335800,CTG.VN
2025-07-24,45.285,45.582,44.838,45.334,5070900,CTG.VN
2025-07-25,45.434,45.83,45.086,45.235,5534900,CTG.VN
2025-07-28,45.136,45.632,45.037,45.235,10570000,CTG.VN
2025-07-29,45.434,45.682,43.45,43.45,14733900,CTG.VN
2025-07-30,43.648,46.475,43.499,45.83,22468200,CTG.VN
2025-07-31,47.12,47.12,44.69,45.533,19391700,CTG.VN
2025-08-01,45.632,45.632,43.797,43.946,16224400,CTG.VN
2025-08-04,43.648,45.384,43.251,45.285,9698200,CTG.VN
2025-08-05,45.582,48.36,45.235,46.128,24076700,CTG.VN
2025-08-06,46.822,47.368,46.178,47.12,9566100,CTG.VN
2025-08-07,47.616,47.616,46.574,47.467,9156800,CTG.VN
2025-08-08,47.566,47.616,46.426,47.318,12368000,CTG.VN
2025-08-11,47.418,47.467,46.773,47.12,8862900,CTG.VN
2025-08-12,47.12,48.062,46.624,47.616,14358400,CTG.VN
2025-08-13,47.715,49.203,46.773,49.203,17697600,CTG.VN
2025-08-14,49.798,50.691,49.203,49.798,18688000,CTG.VN
2025-08-15,50.394,50.493,48.41,48.608,15808500,CTG.VN
2025-08-18,48.658,49.005,47.814,48.112,12393300,CTG.VN
2025-08-19,48.509,49.402,48.459,49.203,11749300,CTG.VN
2025-08-20,49.253,51.584,48.707,50.195,15736000,CTG.VN
2025-08-21,50.89,52.278,50.592,51.386,17837200,CTG.VN
2025-08-22,51.088,52.973,49.501,50.493,24276800,CTG.VN
2025-08-25,51.088,51.187,48.41,48.707,15712700,CTG.VN
2025-08-26,48.162,50.79,48.112,50.79,9948500,CTG.VN
2025-08-27,51.584,52.774,50.394,50.691,18567600,CTG.VN
2025-08-28,50.79,51.386,49.997,51.187,8229700,CTG.VN
2025-08-29,51.485,51.485,50.493,50.89,12260700,CTG.VN
2025-09-03,50.691,50.79,49.997,50.195,10168900,CTG.VN
2025-09-04,50.195,51.386,49.997,50.592,9019200,CTG.VN
2025-09-05,50.79,51.187,49.898,49.898,11199800,CTG.VN
2025-09-08,49.6,49.699,48.658,49.104,14767400,CTG.VN
2025-09-09,49.104,49.402,48.459,49.203,7573900,CTG.VN
2025-09-10,49.203,50.989,49.203,50.096,11991700,CTG.VN
2025-09-11,49.798,50.195,48.459,50.195,6899500,CTG.VN
2025-09-12,50.294,50.989,49.997,49.997,8089000,CTG.VN
2025-09-15,50.195,51.187,49.55,51.187,12875800,CTG.VN
2025-09-16,51.584,52.675,51.386,52.08,18522800,CTG.VN
2025-09-17,52.08,52.08,50.989,50.989,7654000,CTG.VN
2025-09-18,51.088,51.187,50.195,50.79,8197900,CTG.VN
2025-09-19,50.691,50.989,49.898,50.79,8134800,CTG.VN
2025-09-22,50.294,50.493,48.658,48.906,11674200,CTG.VN
2025-09-23,49.104,49.6,49.005,49.6,4299500,CTG.VN
2025-09-24,49.302,50.096,48.906,50.096,5150700,CTG.VN
2025-09-25,50.096,50.394,49.699,49.898,4692600,CTG.VN
2025-09-26,49.898,51.187,49.55,50.294,10287000,CTG.VN
2025-09-29,50.294,50.79,49.997,50.592,4392900,CTG.VN
2025-09-30,50.394,50.592,49.6,50.394,6496500,CTG.VN
2025-10-01,50.592,51.485,49.997,51.088,7104100,CTG.VN
2025-10-02,51.386,51.981,50.79,51.088,8398200,CTG.VN
2025-10-03,50.89,50.989,49.898,50.394,7606900,CTG.VN
2025-10-06,50.89,52.278,50.592,51.981,9569400,CTG.VN
2025-10-07,52.378,52.378,51.187,51.187,6054100,CTG.VN
2025-10-08,51.782,52.973,51.584,52.477,11976900,CTG.VN
2025-10-09,52.477,54.56,52.179,54.56,21543800,CTG.VN
2025-10-10,55.254,56.048,54.461,54.758,13398000,CTG.VN
2025-10-13,54.262,55.85,54.163,55.552,10943600,CTG.VN
2025-10-14,55.9,55.9,54.4,54.4,13689600,CTG.VN
2025-10-15,54.5,55.2,54.1,54.8,8091900,CTG.VN
2025-10-16,54.9,55.0,53.5,53.8,10973700,CTG.VN
2025-10-17,53.7,54.2,52.2,52.2,17820200,CTG.VN
2025-10-20,52.8,53.4,48.8,48.9,25108500,CTG.VN
2025-10-21,49.0,50.4,48.9,49.95,13428900,CTG.VN
2025-10-22,50.5,50.5,48.5,50.5,11664700,CTG.VN
2025-10-23,50.0,50.4,49.6,49.7,8497000,CTG.VN
2025-10-24,49.35,49.9,48.0,49.8,11649500,CTG.VN
2025-10-27,49.8,49.85,48.6,48.6,5362100,CTG.VN
2025-10-28,48.55,49.0,47.75,49.0,6253500,CTG.VN
2025-10-29,49.2,50.3,49.05,49.65,6411600,CTG.VN
2025-10-30,49.8,49.85,49.1,49.2,4840500,CTG.VN
2025-10-31,49.85,50.5,49.0,49.0,8858400,CTG.VN
2025-11-03,49.3,49.6,48.5,48.5,5620800,CTG.VN
2025-11-04,48.25,50.0,47.85,49.95,7379300,CTG.VN
2025-11-05,49.8,51.6,49.5,51.3,10623400,CTG.VN
2025-11-06,51.2,51.2,50.1,51.1,7255500,CTG.VN
2025-11-07,50.5,51.2,48.45,49.0,13056800,CTG.VN
2025-11-10,48.7,49.0,47.65,48.0,7671700,CTG.VN
2025-11-11,48.15,48.5,47.0,48.5,8811100,CTG.VN
2025-11-12,48.5,49.5,48.1,49.2,6635000,CTG.VN
2025-11-13,49.15,49.15,48.4,48.85,5628500,CTG.VN
2025-11-14,48.5,48.6,48.05,48.55,6523600,CTG.VN
2025-11-17,48.75,48.95,48.35,48.85,5014800,CTG.VN
2025-11-18,48.9,49.55,48.85,49.4,5458400,CTG.VN
2025-11-19,49.4,49.4,48.75,49.35,5019700,CTG.VN
2025-11-20,49.3,49.3,48.65,49.1,4543200,CTG.VN
2025-11-21,48.6,49.2,48.3,49.1,6520900,CTG.VN
2025-11-24,49.1,49.2,48.75,48.8,3617800,CTG.VN
2025-11-25,48.7,48.95,48.15,48.15,5568500,CTG.VN
2025-11-26,48.3,48.9,47.9,48.9,7071200,CTG.VN
2025-11-27,49.0,49.6,48.8,48.85,7632300,CTG.VN
2025-11-28,48.65,49.0,48.2,49.0,4673400,CTG.VN
