date,Open,High,Low,Close,Volume,symbol
2025-03-04,40.351,40.45,39.956,40.351,3340100,BID.VN
2025-03-05,40.252,40.697,40.005,40.203,2829800,BID.VN
2025-03-06,40.203,40.45,40.104,40.351,2390500,BID.VN
2025-03-07,40.351,40.697,40.252,40.697,4622400,BID.VN
2025-03-10,40.846,41.538,40.747,40.945,4881700,BID.VN
2025-03-11,40.5,40.945,40.302,40.945,3352200,BID.VN
2025-03-12,40.895,40.945,40.401,40.45,3968100,BID.VN
2025-03-13,40.45,40.45,39.659,39.758,3981300,BID.VN
2025-03-14,39.758,39.956,39.609,39.956,2298100,BID.VN
2025-03-17,39.956,40.104,39.708,39.906,3319900,BID.VN
2025-03-18,40.055,40.153,39.56,39.56,3419200,BID.VN
2025-03-19,39.758,39.758,39.115,39.362,3182000,BID.VN
2025-03-20,39.115,39.461,39.115,39.362,2255800,BID.VN
2025-03-21,39.164,39.362,39.016,39.016,2407600,BID.VN
2025-03-24,39.016,39.066,38.571,38.67,3733500,BID.VN
2025-03-25,38.769,39.263,38.769,39.263,2936500,BID.VN
2025-03-26,39.164,39.412,38.967,39.115,2603800,BID.VN
2025-03-27,39.214,39.214,38.67,38.67,1862400,BID.VN
2025-03-28,38.719,38.818,38.62,38.67,1401500,BID.VN
2025-03-31,38.571,38.571,38.077,38.324,2899600,BID.VN
2025-04-01,38.472,38.571,38.274,38.571,1367000,BID.VN
2025-04-02,38.818,38.818,38.274,38.274,3026000,BID.VN
2025-04-03,36.593,37.483,35.604,35.604,7520100,BID.VN
2025-04-04,33.181,35.604,33.181,35.604,6883200,BID.VN
2025-04-08,34.615,35.11,33.132,33.132,4706500,BID.VN
2025-04-09,30.857,34.121,30.857,32.093,6519100,BID.VN
2025-04-10,34.318,34.318,34.318,34.318,635800,BID.VN
2025-04-11,36.494,36.494,35.159,36.346,6947500,BID.VN
2025-04-14,36.593,36.593,35.604,36.593,3547400,BID.VN
2025-04-15,36.197,36.346,35.604,36.099,2999100,BID.VN
2025-04-16,35.703,36.0,35.307,35.604,2914600,BID.VN
2025-04-17,34.813,35.456,34.566,35.456,3126800,BID.VN
2025-04-18,35.802,35.851,35.456,35.555,3477600,BID.VN
2025-04-21,35.555,35.604,34.714,34.862,2105600,BID.VN
2025-04-22,34.763,34.813,32.439,34.714,3599300,BID.VN
2025-04-23,35.357,35.357,34.615,34.961,1849600,BID.VN
2025-04-24,34.961,35.06,34.516,35.06,2028700,BID.VN
2025-04-25,34.912,35.011,34.615,34.615,2684500,BID.VN
2025-04-28,34.912,34.912,34.022,34.17,3320200,BID.VN
2025-04-29,34.219,34.368,33.972,34.17,2440200,BID.VN
2025-05-05,34.269,34.467,33.923,34.467,1834700,BID.VN
2025-05-06,34.516,34.813,34.17,34.566,2972100,BID.VN
2025-05-07,34.417,34.516,34.219,34.516,2129800,BID.VN
2025-05-08,34.516,35.159,34.318,35.06,4666200,BID.VN
2025-05-09,35.159,35.307,34.714,34.714,3058100,BID.VN
2025-05-12,34.714,34.912,34.615,34.862,3137300,BID.VN
2025-05-13,35.06,35.406,34.912,35.406,6592100,BID.VN
2025-05-14,35.555,37.088,35.505,37.038,11855500,BID.VN
2025-05-15,37.088,37.285,36.741,36.989,6223800,BID.VN
2025-05-16,36.989,37.038,36.148,36.197,5773600,BID.VN
2025-05-19,36.099,36.148,35.703,35.802,2742800,BID.VN
2025-05-20,35.851,36.0,35.456,35.802,4650500,BID.VN
2025-05-21,35.95,36.445,35.604,35.802,3685900,BID.VN
2025-05-22,35.802,35.802,35.456,35.604,3481000,BID.VN
2025-05-23,35.604,35.604,35.11,35.456,3338100,BID.VN
2025-05-26,35.456,35.505,34.615,35.456,2512800,BID.VN
2025-05-27,35.604,36.0,35.406,35.901,3546900,BID.VN
2025-05-28,36.544,36.544,35.653,36.099,4671900,BID.VN
2025-05-29,36.099,36.099,35.703,36.049,3029800,BID.VN
2025-05-30,36.0,36.0,35.406,35.604,2334100,BID.VN
2025-06-02,35.406,35.456,35.11,35.307,2796500,BID.VN
2025-06-03,35.505,35.752,35.406,35.505,2729300,BID.VN
2025-06-04,35.604,35.703,35.258,35.357,3010300,BID.VN
2025-06-05,35.505,35.505,35.06,35.11,3302200,BID.VN
2025-06-06,35.11,35.258,34.813,34.862,2792100,BID.VN
2025-06-09,34.862,34.961,34.615,34.862,1659900,BID.VN
2025-06-10,34.862,35.06,34.813,34.813,1865600,BID.VN
2025-06-11,34.912,35.011,34.615,34.664,1236800,BID.VN
2025-06-12,34.714,35.011,34.714,34.912,1416400,BID.VN
2025-06-13,34.664,35.851,34.615,35.159,6320900,BID.VN
2025-06-16,35.159,35.505,35.06,35.456,2707600,BID.VN
2025-06-17,35.604,35.802,35.456,35.505,3745800,BID.VN
2025-06-18,35.505,35.653,35.208,35.258,2595800,BID.VN
2025-06-19,35.307,35.505,35.11,35.406,1873000,BID.VN
2025-06-20,35.406,36.0,35.406,35.604,5982300,BID.VN
2025-06-23,35.258,35.604,35.159,35.456,2289600,BID.VN
2025-06-24,35.653,35.802,35.307,35.604,4416300,BID.VN
2025-06-25,35.653,35.851,35.456,35.456,3395300,BID.VN
2025-06-26,35.505,35.555,35.208,35.307,2340200,BID.VN
2025-06-27,35.307,36.247,35.307,35.703,8298600,BID.VN
2025-06-30,35.95,35.95,35.802,35.901,4550000,BID.VN
2025-07-01,35.95,36.445,35.851,36.197,7013400,BID.VN
2025-07-02,36.197,36.247,35.901,36.0,3804400,BID.VN
2025-07-03,36.099,36.395,35.752,35.901,6056200,BID.VN
2025-07-04,36.049,36.296,35.901,36.148,3907700,BID.VN
2025-07-07,36.247,36.791,36.247,36.791,11238100,BID.VN
2025-07-08,36.791,37.088,36.593,37.088,7363100,BID.VN
2025-07-09,37.236,38.027,37.088,37.78,11136600,BID.VN
2025-07-10,38.077,38.274,37.631,37.829,7732900,BID.VN
2025-07-11,37.829,38.225,37.73,37.879,8713900,BID.VN
2025-07-14,38.077,38.917,37.879,38.225,8309600,BID.VN
2025-07-15,38.175,38.324,37.681,37.681,5787900,BID.VN
2025-07-16,37.483,37.978,37.434,37.978,7121600,BID.VN
2025-07-17,38.373,38.373,37.73,37.879,5679300,BID.VN
2025-07-18,37.879,38.373,37.582,37.928,9035700,BID.VN
2025-07-21,38.027,38.225,37.631,37.681,6201500,BID.VN
2025-07-22,37.631,38.868,37.582,38.472,10824300,BID.VN
2025-07-23,38.67,38.769,38.126,38.274,6983000,BID.VN
2025-07-24,38.571,39.214,38.274,38.423,10953100,BID.VN
2025-07-25,38.67,38.67,38.324,38.423,6289500,BID.VN
2025-07-28,38.67,39.362,38.472,38.967,11057400,BID.VN
2025-07-29,39.214,39.214,36.989,36.989,15396400,BID.VN
2025-07-30,36.989,38.373,36.89,37.681,9305000,BID.VN
2025-07-31,38.077,38.077,37.088,37.434,6291400,BID.VN
2025-08-01,37.434,37.879,36.692,36.791,7122300,BID.VN
2025-08-04,36.791,37.829,36.791,37.631,4467900,BID.VN
2025-08-05,37.978,39.758,37.78,38.324,28540100,BID.VN
2025-08-06,38.571,39.461,38.522,39.066,6984500,BID.VN
2025-08-07,39.263,40.055,39.066,40.005,12283900,BID.VN
2025-08-08,40.549,40.549,38.917,39.263,16734500,BID.VN
2025-08-11,39.56,40.153,39.164,39.758,11391300,BID.VN
2025-08-12,40.055,41.489,40.005,41.044,15346900,BID.VN
2025-08-13,41.34,41.34,39.857,40.895,11836100,BID.VN
2025-08-14,41.142,42.181,40.697,41.686,15166900,BID.VN
2025-08-15,42.131,42.131,40.252,40.549,14374100,BID.VN
2025-08-18,40.598,40.846,40.153,40.351,7511900,BID.VN
2025-08-19,40.45,41.044,40.252,40.401,9924300,BID.VN
2025-08-20,40.549,41.39,39.164,40.252,14543200,BID.VN
2025-08-21,40.549,42.131,40.45,41.835,17322300,BID.VN
2025-08-22,41.934,44.604,41.489,42.774,22730700,BID.VN
2025-08-25,43.417,43.417,40.549,40.549,11310800,BID.VN
2025-08-26,40.549,41.39,40.104,41.34,11173900,BID.VN
2025-08-27,41.686,44.011,41.39,42.329,14870300,BID.VN
2025-08-28,42.576,42.774,41.785,42.033,5841200,BID.VN
2025-08-29,42.23,43.12,42.033,42.379,10429800,BID.VN
2025-09-03,42.626,43.417,41.587,43.022,11349700,BID.VN
2025-09-04,43.269,43.467,42.675,42.923,7236000,BID.VN
2025-09-05,43.12,43.12,41.489,41.489,13561000,BID.VN
2025-09-08,41.241,41.39,40.203,40.203,9074900,BID.VN
2025-09-09,40.203,40.549,39.906,40.203,4248700,BID.VN
2025-09-10,40.252,40.895,40.104,40.252,5472700,BID.VN
2025-09-11,40.351,40.351,39.412,40.203,5782600,BID.VN
2025-09-12,40.351,40.796,40.351,40.5,3319500,BID.VN
2025-09-15,40.598,41.736,40.598,41.736,7330300,BID.VN
2025-09-16,42.033,42.23,41.538,41.587,7340200,BID.VN
2025-09-17,41.538,41.934,40.549,40.549,3700300,BID.VN
2025-09-18,40.549,40.994,40.104,40.351,4684500,BID.VN
2025-09-19,40.648,40.747,39.362,39.362,6161400,BID.VN
2025-09-22,39.758,40.549,39.164,40.549,7994300,BID.VN
2025-09-23,40.252,40.45,40.055,40.401,3466500,BID.VN
2025-09-24,40.401,40.747,39.758,40.747,4669500,BID.VN
2025-09-25,40.697,40.697,40.351,40.45,2009200,BID.VN
2025-09-26,40.351,40.697,40.104,40.104,2295100,BID.VN
2025-09-29,39.807,40.104,39.659,39.857,2110500,BID.VN
2025-09-30,39.758,40.104,39.164,39.56,3683900,BID.VN
2025-10-01,39.56,40.203,39.362,39.609,1783000,BID.VN
2025-10-02,39.708,40.252,39.56,39.659,2735400,BID.VN
2025-10-03,39.56,39.708,39.362,39.362,2515700,BID.VN
2025-10-06,39.857,40.45,39.609,40.302,3058100,BID.VN
2025-10-07,40.549,40.549,40.005,40.055,2418400,BID.VN
2025-10-08,40.45,40.45,39.807,40.005,4602600,BID.VN
2025-10-09,40.104,40.5,39.956,40.351,4346900,BID.VN
2025-10-10,40.45,41.044,40.45,40.747,6794000,BID.VN
2025-10-13,40.549,40.697,40.302,40.45,4326200,BID.VN
2025-10-14,40.6,40.75,39.6,39.6,7724500,BID.VN
2025-10-15,39.7,40.15,39.35,39.35,4329400,BID.VN
2025-10-16,39.35,39.75,39.2,39.75,3801100,BID.VN
2025-10-17,39.75,39.8,39.05,39.05,4176200,BID.VN
2025-10-20,38.95,39.05,36.5,36.5,7393700,BID.VN
2025-10-21,36.55,37.5,36.55,37.05,4500300,BID.VN
2025-10-22,37.5,37.5,36.5,37.2,3971100,BID.VN
2025-10-23,37.0,37.45,36.85,36.9,2708600,BID.VN
2025-10-24,37.0,37.1,36.2,36.9,3489900,BID.VN
2025-10-27,36.95,37.2,36.5,36.5,2062600,BID.VN
2025-10-28,36.6,37.15,36.6,37.1,2793500,BID.VN
2025-10-29,37.5,37.9,37.3,37.8,3204200,BID.VN
2025-10-30,37.95,38.25,37.6,37.9,2599600,BID.VN
2025-10-31,38.0,38.0,37.4,37.4,2380000,BID.VN
2025-11-03,37.6,37.8,37.1,37.1,2453800,BID.VN
2025-11-04,37.1,38.0,36.9,37.9,3482600,BID.VN
2025-11-05,37.6,38.8,37.6,38.65,3945700,BID.VN
2025-11-06,38.7,38.9,38.35,38.5,2392700,BID.VN
2025-11-07,38.35,38.65,37.45,37.5,3220900,BID.VN
2025-11-10,37.5,38.0,37.3,37.4,2337400,BID.VN
2025-11-11,37.6,38.15,37.6,38.0,2393800,BID.VN
2025-11-12,38.2,38.4,37.8,38.25,2029800,BID.VN
2025-11-13,38.25,38.45,38.0,38.3,1942700,BID.VN
2025-11-14,38.2,38.5,38.2,38.35,2234600,BID.VN
2025-11-17,38.35,38.55,38.3,38.4,1422700,BID.VN
2025-11-18,38.5,38.5,38.25,38.4,1451400,BID.VN
2025-11-19,38.3,38.45,38.1,38.1,1302400,BID.VN
2025-11-20,38.2,38.2,37.9,37.95,1467900,BID.VN
2025-11-21,37.9,37.9,37.4,37.6,1247000,BID.VN
2025-11-24,37.6,37.95,37.6,37.65,1091700,BID.VN
2025-11-25,37.8,37.8,37.0,37.0,1798100,BID.VN
2025-11-26,37.05,37.55,37.05,37.35,1237300,BID.VN
2025-11-27,37.45,37.7,37.3,37.55,1071300,BID.VN
2025-11-28,37.55,37.6,37.1,37.1,878600,BID.VN
